0FLOW THROUGH A HEATED PIPE











0               INLET FLUID VELOCITY                       =      .200E+01
0               REYNOLDS NUMBER                            =      .251E+04
0               FLUID DENSITY                              =      .116E+01
0               LAMINAR VISCOSITY                          =      .185E-04
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0841     1.207E-02 9.899E-02 2.496E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0842     1.110E-02 1.100E-01 2.865E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0843     1.237E-02 1.385E-01 3.662E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0844     9.395E-03 1.147E-01 2.879E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0845     9.695E-03 1.031E-01 3.167E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0846     9.680E-03 1.076E-01 2.780E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0847     1.069E-02 1.237E-01 4.453E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0848     9.156E-03 1.165E-01 3.001E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0849     1.012E-02 1.239E-01 3.126E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0850     1.210E-02 1.406E-01 3.565E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0851     1.144E-02 1.218E-01 2.982E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0852     9.563E-03 1.076E-01 2.492E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0853     9.723E-03 1.196E-01 2.879E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0854     9.412E-03 8.592E-02 2.105E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0855     1.072E-02 9.882E-02 2.512E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0856     1.069E-02 9.103E-02 2.847E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0857     1.160E-02 1.289E-01 3.961E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0858     9.060E-03 1.314E-01 3.552E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0859     9.006E-03 1.394E-01 3.621E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 860
0860     1.060E-02 1.614E-01 4.205E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0861     9.596E-03 1.592E-01 4.834E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0862     1.030E-02 1.668E-01 5.063E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0863     1.016E-02 1.799E-01 4.900E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0864     9.539E-03 1.315E-01 3.388E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0865     1.155E-02 1.218E-01 3.900E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0866     1.200E-02 1.176E-01 3.052E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0867     9.737E-03 1.374E-01 4.304E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0868     1.020E-02 1.441E-01 4.509E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0869     9.791E-03 1.510E-01 4.830E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0870     1.205E-02 1.558E-01 4.939E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0871     1.092E-02 1.468E-01 4.781E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0872     1.174E-02 1.477E-01 4.699E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0873     1.209E-02 1.873E-01 6.605E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.660E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0874     1.099E-02 1.636E-01 5.105E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0875     8.270E-03 1.281E-01 5.226E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0876     9.505E-03 1.088E-01 2.942E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0877     9.216E-03 9.592E-02 2.400E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0878     1.185E-02 1.163E-01 2.908E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0879     1.049E-02 1.624E-01 4.608E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 880
0880     1.151E-02 1.209E-01 3.629E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0881     1.290E-02 1.603E-01 4.586E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0882     1.351E-02 1.424E-01 4.041E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0883     1.463E-02 1.427E-01 4.112E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0884     1.117E-02 1.118E-01 3.123E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0885     1.009E-02 8.425E-02 1.985E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0886     1.220E-02 5.576E-02 1.093E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0887     1.007E-02 8.027E-02 1.916E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0888     1.052E-02 1.018E-01 2.580E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0889     1.129E-02 1.374E-01 4.875E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.660E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0890     1.069E-02 9.394E-02 2.492E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0891     1.138E-02 1.196E-01 3.369E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0892     1.193E-02 8.275E-02 2.138E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.660E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0893     1.104E-02 9.797E-02 2.504E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0894     9.910E-03 7.862E-02 1.976E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0895     1.211E-02 7.502E-02 1.774E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0896     8.910E-03 5.020E-02 1.107E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0897     1.050E-02 4.915E-02 1.101E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0898     1.185E-02 6.344E-02 1.426E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0899     1.070E-02 9.130E-02 2.290E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 900
0900     1.282E-02 7.584E-02 1.843E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0901     1.017E-02 7.782E-02 2.536E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0902     9.872E-03 7.633E-02 3.112E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0903     1.020E-02 7.288E-02 2.484E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0904     1.096E-02 6.790E-02 1.675E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0905     1.181E-02 8.732E-02 2.772E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0906     9.748E-03 4.958E-02 1.266E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0907     1.056E-02 4.494E-02 1.645E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0908     1.072E-02 3.600E-02 7.789E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0909     1.128E-02 5.495E-02 1.247E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0910     1.193E-02 3.394E-02 5.933E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0911     1.079E-02 4.593E-02 9.164E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0912     1.358E-02 5.018E-02 1.055E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0913     1.003E-02 4.079E-02 8.111E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0914     1.100E-02 6.510E-02 1.495E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0915     1.043E-02 6.579E-02 1.561E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0916     1.114E-02 4.196E-02 8.654E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0917     1.199E-02 7.300E-02 1.776E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0918     1.150E-02 8.880E-02 2.214E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0919     9.900E-03 8.034E-02 2.013E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 920
0920     8.919E-03 8.070E-02 1.958E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0921     1.077E-02 1.084E-01 2.862E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0922     1.134E-02 1.031E-01 2.640E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0923     9.870E-03 6.890E-02 1.788E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0924     9.505E-03 6.203E-02 1.528E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0925     1.049E-02 8.447E-02 2.224E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0926     1.121E-02 9.758E-02 2.521E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0927     9.275E-03 6.578E-02 1.539E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0928     1.189E-02 5.932E-02 1.301E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0929     1.181E-02 7.617E-02 1.850E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0930     1.361E-02 7.580E-02 1.736E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0931     1.175E-02 6.578E-02 1.540E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0932     1.030E-02 6.178E-02 1.397E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0933     9.790E-03 6.452E-02 1.570E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0934     9.650E-03 5.051E-02 1.046E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0935     1.177E-02 7.696E-02 1.833E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0936     1.202E-02 5.159E-02 1.064E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0937     1.067E-02 5.432E-02 1.232E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0938     1.361E-02 5.432E-02 1.121E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0939     9.919E-03 3.149E-02 5.727E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 940
0940     1.140E-02 4.438E-02 9.014E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0941     1.078E-02 4.396E-02 9.425E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0942     1.132E-02 4.063E-02 7.948E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0943     1.175E-02 4.812E-02 1.037E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0944     9.623E-03 4.514E-02 8.933E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0945     1.098E-02 6.755E-02 1.692E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0946     1.257E-02 4.841E-02 1.115E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0947     1.183E-02 6.881E-02 1.706E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0948     1.041E-02 4.591E-02 9.149E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0949     1.562E-02 1.090E-01 2.766E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0950     1.020E-02 1.012E-01 2.392E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0951     1.090E-02 1.319E-01 3.191E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0952     1.004E-02 8.173E-02 1.922E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0953     1.044E-02 9.788E-02 3.046E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0954     1.082E-02 9.496E-02 2.355E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0955     1.279E-02 1.042E-01 2.587E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0956     1.055E-02 6.986E-02 1.570E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0957     1.001E-02 8.432E-02 1.981E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0958     1.007E-02 8.436E-02 1.999E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0959     8.598E-03 8.742E-02 2.056E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 960
0960     8.520E-03 9.001E-02 2.110E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0961     9.097E-03 7.712E-02 1.853E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0962     1.050E-02 8.887E-02 2.199E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0963     1.219E-02 8.539E-02 2.216E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0964     1.031E-02 6.096E-02 1.442E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0965     1.091E-02 9.675E-02 2.487E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0966     1.252E-02 7.740E-02 2.524E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0967     1.035E-02 7.618E-02 2.090E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0968     1.170E-02 9.277E-02 3.010E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0969     9.335E-03 7.928E-02 1.986E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0970     1.055E-02 6.697E-02 1.638E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0971     7.795E-03 5.436E-02 1.277E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0972     9.090E-03 4.539E-02 1.010E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0973     1.321E-02 7.196E-02 1.748E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0974     1.333E-02 6.267E-02 1.462E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0975     9.007E-03 6.162E-02 1.543E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0976     1.127E-02 5.084E-02 1.147E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0977     1.184E-02 5.228E-02 1.209E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0978     1.136E-02 4.180E-02 8.309E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0979     1.127E-02 5.019E-02 1.104E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= 980
0980     1.094E-02 4.823E-02 1.081E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0981     1.013E-02 7.356E-02 1.746E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0982     1.045E-02 4.723E-02 1.053E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0983     1.134E-02 3.667E-02 7.334E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0984     1.147E-02 4.318E-02 8.891E-01 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0985     1.157E-02 4.916E-02 1.092E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0986     1.267E-02 7.378E-02 1.774E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0987     1.123E-02 8.449E-02 2.063E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0988     9.875E-03 8.245E-02 1.888E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0989     9.973E-03 7.618E-02 1.936E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0990     1.283E-02 8.960E-02 2.766E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0991     1.109E-02 9.177E-02 2.282E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0992     1.016E-02 1.062E-01 2.738E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0993     1.007E-02 1.209E-01 4.387E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0994     9.691E-03 1.086E-01 3.025E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0995     9.806E-03 1.114E-01 3.048E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0996     8.645E-03 8.062E-02 2.623E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
